WORD,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORD,,,,,,,,,,,,,,,,,,,,,,list,,list,DWORD,,,,,,int,DWORD,string,int,BYTE,WORD,int,int,char[20],char[20],char[20],char[20],int,int,action,action,action,action,int,int,int,int,int,float,,int,,action,action,action,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3864,护身符(1个),,,102,,5,,,,,,2,,,,,,,,1,1,0,1,1,,1,,0,1,1,99,1,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AddCanReviveTime(-30),,,,,,ic_it3010,,,,,,,,,,,,,,,,,,,,,,,
3865,替身草人,,,90,,5,,,,,,2,,,,,,,,1,1,,,1,,1,,0,1,1,99,1,,,,,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it069,,,,,,,,,,,,,,,,,,,,,,,
3866,强力回血药剂（1级）,,,20,1,5,,,1,,,,,,,,1,,,1,1,1,1,1,,1,,2,1,5,99,1,,,,,60,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,15000,1000,,,,,,,,,,AddEffect(124),,,,,-2,ic_iu004,,,,,,,,,,,,,,,,,,,,,,0,
3867,强力回魔药剂（1级）,,,21,1,5,,,1,,,,,,,,1,,,1,1,1,1,1,,1,,2,1,5,99,1,,,,,60,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,15000,1000,,,,,,,,,,AddEffect(125),,,,,-2,ic_iu008,,,,,,,,,,,,,,,,,,,,,,0,
3868,强力回血药剂(2级),,,20,1,5,,,1,,,,,,,,1,,,1,1,1,1,1,,1,,2,1,5,99,1,,,,,150,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,15000,1000,,,,,,,,,,AddEffect(126),,,,,-2,ic_iu004,,,,,,,,,,,,,,,,,,,,,,0,
3869,强力回魔药剂(2级),,,21,1,5,,,1,,,,,,,,1,,,1,1,1,1,1,,1,,2,1,5,99,1,,,,,150,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,15000,1000,,,,,,,,,,AddEffect(127),,,,,-2,ic_iu008,,,,,,,,,,,,,,,,,,,,,,0,
3870,返回符,,,95,,5,,,,,,2,,,,,1,,,1,1,,,1,,1,,2,1,2,99,1,,,,,3,20,100,IsAttackState=0&&IsInDungeon=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,2000,,,,,,,,,,,5000,1000,,,,,,,,,,AutoTeleport,,,,,,ic_it075,,,,,,,,,,,,,,,,,,,,,,0,
3871,金刚丹,,,100,,5,,,,,,2,,,,,1,,,1,1,,,1,2007,1,,2,1,2,99,1,,,,,3,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,7,,,,,,,,,"AddEffect(2007,20,10)",,,,,,ic_it070,,,,,,,,,,,,,,,,,,,,,1,0,
3872,药师丹,,,100,,5,,,,,,2,,,,,1,,,1,1,,,1,2011,1,,2,1,2,99,1,,,,,3,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,8,,,,,,,,,"AddEffect(2011,10,10)",,,,,,ic_it071,,,,,,,,,,,,,,,,,,,,,1,0,
3873,灵宝神符,,,100,,5,,,15,,,2,,,,,1,,,1,1,,,1,2035,1,,2,1,1,99,1,,,,,3,50,100,HaveTypeEffect(2035)=0&&HaveTypeEffect(2066)=0&&HaveTypeEffect(2045)=0&&HaveTypeEffect(2313)=0&&HaveTypeEffect(2046)=0&&HaveTypeEffect(2048)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*60*1000,1000,9,,,,,,,,,"AddEffect(2035,30)",,,,,,ic_it072,,,,,,,,,,,,,,,,,,,,,1,0,
3874,木公神符,,,100,,5,,,15,,,2,,,,,1,,,1,1,,,1,2043,1,,2,1,1,99,1,,,,,3,50,100,HaveTypeEffect(2043)=0&&HaveTypeEffect(2066)=0&&HaveTypeEffect(2278)=0&&HaveTypeEffect(2046)=0&&HaveTypeEffect(2047)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*60*1000,1000,,,,,,,,,,"AddEffect(2043,100)",,,,,,ic_it074,,,,,,,,,,,,,,,,,,,,,1,0,
3875,仙界加血药水,,,20,1,5,,,1,,,2,,,,,1,,,1,1,,,1,,1,,2,1,2,99,1,,,,,1000,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,4,,,,,,,,,AddHp(100000),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
3876,仙界加魔药水,,,21,1,5,,,1,,,2,,,,,1,,,1,1,,,1,,1,,2,1,2,99,1,,,,,1000,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,5,,,,,,,,,AddMp(100000),,,,,-2,ic_iu007,,,,,,,,,,,,,,,,,,,,,,0,
3877,幸运雪晶,,,96,,5,,,,,,1,,,,,,,1,1,1,0,0,1,,1,,0,,,,,,,,,100,,3000,,,,,,,,,,,,,,,6;9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it3733,,,,,,,,,,,,,,,,,,,,,,0,
3878,幸运种子,,,96,,5,,,,,,1,,,,,,,1,1,1,0,0,1,,1,,0,,,,,,,,,100,,3000,,,,,,,,,,,,,,,7;9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it3728,,,,,,,,,,,,,,,,,,,,,,0,
3879,经验道具卡(1级),,,80,,5,,,1,,,,,,,,,,1,0,1,0,0,,,0,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=3|i=1007;b=2|i=1011;b=2|i=1047;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it028,,,,,,,,,,,,,,,,,,,,,,0,
3880,经验道具卡(5级),,,80,,5,,,5,,,,,,,,,,1,0,1,0,0,,,0,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=3|i=3873;b=2;%=3|i=3874;b=2;%=3|i=1015;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it028,,,,,,,,,,,,,,,,,,,,,,0,
3881,经验道具卡(10级),,,80,,5,,,10,,,,,,,,,,1,0,1,0,0,,,0,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|exp=50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it028,,,,,,,,,,,,,,,,,,,,,,0,
3882,经验道具卡(20级),,,80,,5,,,20,,,,,,,,,,1,0,1,0,0,,,0,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=3|i=401;b=2;%=3|i=404;b=2;%=3|i=344;b=2;%=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it028,,,,,,,,,,,,,,,,,,,,,,0,
3883,天尊白金纪念卡,,,,,5,,,,,,,,,,,,,1,1,1,1,1,,,0,,0,0,1,99,0,,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it065,,,,,,,,,,,,,,,,,,,,,,,
3884,经验道具卡,,,,,5,,,,,,,,,,,,,1,1,1,1,1,,,0,,0,0,1,99,0,,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it028,,,,,,,,,,,,,,,,,,,,,,,
3885,红色爆竹,,,100,,5,,,,,,,,,,,,,,1,1,1,0,,,1,,2,1,3,99,1,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PlayEffect(""eff_redbomb"")",,,,,-1,ic_it601,,,,,,,,,,,,,,,,,,,,,,0,1
3886,蓝色爆竹,,,100,,5,,,,,,,,,,,,,,1,1,1,0,,,1,,2,1,3,99,1,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PlayEffect(""eff_bluebomb"")",,,,,-1,ic_it602,,,,,,,,,,,,,,,,,,,,,,0,1
3887,绿色爆竹,,,100,,5,,,,,,,,,,,,,,1,1,1,0,,,1,,2,1,3,99,1,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PlayEffect(""eff_greenbomb"")",,,,,-1,ic_it603,,,,,,,,,,,,,,,,,,,,,,0,1
3888,排骨年糕,,,20,,5,,,1,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,300,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(118),,,,,-3,ic_it604,,,,,,,,,,,,,,,,,,,,,,0,
3889,珍珠年糕,,,21,,5,,,1,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,300,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(119),,,,,-3,ic_it604,,,,,,,,,,,,,,,,,,,,,,0,
3890,春节小红包,,,98,,5,,,,,,1,,,,,,,1,1,1,1,1,,,1,,2,,,,,,,,,30,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it605,,,,,,,,,,,,,,,,,,,,,,,
3891,春节大红包,,,98,,5,,,,,,1,,,,,,,1,1,1,1,1,,,1,,2,,,,,,,,,3000,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it606,,,,,,,,,,,,,,,,,,,,,,,
3892,喜气洋洋戒指,,,9,,5,,,15,,,2,60,5,,,,,,0,1,0,1,,,1,,1,,,,,,,,,3000,,3000,,,,15,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it607,,,,,,,,,,,,,,,,,,,,,,0,
3893,帅气变身棒,,,100,,5,,,1,,,,,,,,1,,,1,1,,,,,1,,2,,,,,,,,,3000,,100,Sex=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*1000,1000,,,,,,,,,,AddEffect(2323),,,,,,ic_it608,,,,,,,,,,,,,,,,,,,,,,0,
3894,妩媚变身棒,,,100,,5,,,1,,,,,,,,1,,,1,1,,,,,1,,2,,,,,,,,,3000,,100,Sex=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*1000,1000,,,,,,,,,,AddEffect(2324),,,,,,ic_it608,,,,,,,,,,,,,,,,,,,,,,0,
3895,宠物技能书(进阶灵力增加),,,100,,5,,,,,,1,,,,,,,1,1,1,0,1,1,,1,,2,,,,1,,,,,,,,CanAddSmallEffect(2080)=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AddSmallPetEffect(2080),,,,,-2,ic_it3413,,,,,,,,,,,,,,,,,,,,,,,
3896,宠物技能书(进阶经验增加),,,100,,5,,,,,,1,,,,,,,1,1,1,0,1,1,,1,,2,,,,1,,,,,,,,CanAddSmallEffect(2082)=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AddSmallPetEffect(2082),,,,,-2,ic_it3413,,,,,,,,,,,,,,,,,,,,,,,
3897,小虎,,,52,,5,,,6,,,1,,,,,,,1,1,0,1,1,,,1,0,2,,,,,,,,,1,,3000,,,,,,,,,,,,,,,30,2001,,,,,,,,,,use_begin,use_loop,use_end,,2,1,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,Ride,,,,,-1,ic_mon026_a,ride007;ride007,ride007;ride007,ride007;ride007,,,,,,,,,eff_ridelev10,root,,,,,,,,,0,1
3898,书信,,,,,5,,,,,,,,,,,,,,0,0,0,1,,,1,,0,1,1,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it003,,,,,,,,,,,,,,,,,,,,,,0,
3899,书信,,,,,5,,,,,,,,,,,,,,0,0,0,1,,,1,,0,1,1,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it003,,,,,,,,,,,,,,,,,,,,,,0,
3900,乌龙茶(12级),,,20,,5,,,55,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,550,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(136),,,,,-3,ic_iu009,,,,,,,,,,,,,,,,,,,,,,0,
3901,小还丹(12级),,,21,,5,,,55,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,550,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(137),,,,,-3,ic_iu010,,,,,,,,,,,,,,,,,,,,,,0,
3902,乌龙茶(13级),,,20,,5,,,60,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,600,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(138),,,,,-3,ic_iu009,,,,,,,,,,,,,,,,,,,,,,0,
3903,小还丹(13级),,,21,,5,,,60,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,600,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(139),,,,,-3,ic_iu010,,,,,,,,,,,,,,,,,,,,,,0,
3904,乌龙茶(14级),,,20,,5,,,65,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,650,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(140),,,,,-3,ic_iu009,,,,,,,,,,,,,,,,,,,,,,0,
3905,小还丹(14级),,,21,,5,,,65,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,650,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(141),,,,,-3,ic_iu010,,,,,,,,,,,,,,,,,,,,,,0,
3906,乌龙茶(15级),,,20,,5,,,70,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,700,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(142),,,,,-3,ic_iu009,,,,,,,,,,,,,,,,,,,,,,0,
3907,小还丹(15级),,,21,,5,,,70,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,700,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(143),,,,,-3,ic_iu010,,,,,,,,,,,,,,,,,,,,,,0,
3908,乌龙茶(16级),,,20,,5,,,75,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,750,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(144),,,,,-3,ic_iu009,,,,,,,,,,,,,,,,,,,,,,0,
3909,小还丹(16级),,,21,,5,,,75,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,750,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(145),,,,,-3,ic_iu010,,,,,,,,,,,,,,,,,,,,,,0,
3910,乌龙茶(17级),,,20,,5,,,80,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,800,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(146),,,,,-3,ic_iu009,,,,,,,,,,,,,,,,,,,,,,0,
3911,小还丹(17级),,,21,,5,,,80,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,800,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(147),,,,,-3,ic_iu010,,,,,,,,,,,,,,,,,,,,,,0,
3912,乌龙茶(18级),,,20,,5,,,85,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,850,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(148),,,,,-3,ic_iu009,,,,,,,,,,,,,,,,,,,,,,0,
3913,小还丹(18级),,,21,,5,,,85,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,850,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(149),,,,,-3,ic_iu010,,,,,,,,,,,,,,,,,,,,,,0,
3914,乌龙茶(19级),,,20,,5,,,90,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,900,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(150),,,,,-3,ic_iu009,,,,,,,,,,,,,,,,,,,,,,0,
3915,小还丹(19级),,,21,,5,,,90,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,900,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(151),,,,,-3,ic_iu010,,,,,,,,,,,,,,,,,,,,,,0,
3916,乌龙茶(20级),,,20,,5,,,95,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,950,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(152),,,,,-3,ic_iu009,,,,,,,,,,,,,,,,,,,,,,0,
3917,小还丹(20级),,,21,,5,,,95,,,,,,,,1,,,1,1,1,1,,,1,,2,1,5,99,1,,,,,950,,100,IsAttackState=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddEffect(153),,,,,-3,ic_iu010,,,,,,,,,,,,,,,,,,,,,,0,
3918,节庆烟火(红),,,100,,5,,,,,,,,,,,,,,1,1,1,0,,,1,,2,1,5,5,1,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PlayEffect(""eff_nation_fire1"")",,,,,-1,ic_m_it001,,,,,,,,,,,,,,,,,,,,,,0,1
3919,节庆烟火(蓝),,,100,,5,,,,,,,,,,,,,,1,1,1,0,,,1,,2,1,5,5,1,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PlayEffect(""eff_nation_fire2"")",,,,,-1,ic_m_it002,,,,,,,,,,,,,,,,,,,,,,0,1
3920,节庆烟火(绿),,,100,,5,,,,,,,,,,,,,,1,1,1,0,,,1,,2,1,5,5,1,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PlayEffect(""eff_nation_fire3"")",,,,,-1,ic_m_it003,,,,,,,,,,,,,,,,,,,,,,0,1
3921,凝神水晶,,,106,,5,,,,,,1,,,,,1,,,1,1,,,1,,1,,3,0,1,10,1,,,,,2500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,ic_it3433,,,,,,,,,,,,,,,,,,,,,,0,
3922,精灵洗点秘籍,,,107,,5,,,,,,1,,,,,1,,,1,1,,,1,,1,,3,0,1,10,1,,,,,5000,,,PetLevel>10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,ic_it3415,,,,,,,,,,,,,,,,,,,,,,0,
3923,喜气洋洋戒指,,,9,,5,,,15,,,2,60,5,,,,,,1,1,0,1,,,1,,1,,,,,,,,,3000,,3000,,,,15,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it607,,,,,,,,,,,,,,,,,,,,,,0,
3924,返回符,,,95,,5,,,,,,2,,,,,1,,1,0,1,0,1,,,1,,2,1,5,99,1,,,,,3,,100,IsAttackState=0&&IsInDungeon=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,2000,,,,,,,,,,,5000,1000,,,,,,,,,,AutoTeleport,,,,,,ic_it075,,,,,,,,,,,,,,,,,,,,,,0,
3925,替身草人,,,90,,5,,,,,,2,,,,,,,1,0,1,0,1,1,,1,,0,1,3,99,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it069,,,,,,,,,,,,,,,,,,,,,,,
3926,仙界加血药水,,,20,,5,,,1,,,2,,,,,1,,1,0,1,0,1,1,,1,,2,1,5,99,1,,,,,3,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,4,,,,,,,,,AddHp(100000),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
3927,药师丹,,,100,,5,,,,,,2,,,,,1,,1,0,1,0,1,1,2011,1,,2,1,2,99,1,,,,,3,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,8,,,,,,,,,"AddEffect(2011,10,10)",,,,,,ic_it071,,,,,,,,,,,,,,,,,,,,,1,0,
3928,毒牙,,,,,5,,,,,,,,,,,,,,0,0,0,1,,,,,0,1,1,10,0,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it015,,,,,,,,,,,,,,,,,,,,,,0,
3929,灵宝神符,,,100,,5,,,15,,,2,,,,,1,,,0,1,,,1,2035,1,,2,1,3,99,1,,,,,3,,100,HaveTypeEffect(2035)=0&&HaveTypeEffect(2066)=0&&HaveTypeEffect(2045)=0&&HaveTypeEffect(2313)=0&&HaveTypeEffect(2046)=0&&HaveTypeEffect(2048)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*60*1000,1000,9,,,,,,,,,"AddEffect(2035,30)",,,,,,ic_it072,,,,,,,,,,,,,,,,,,,,,1,0,
3930,木公神符,,,100,,5,,,15,,,2,,,,,1,,,0,1,,,1,2043,1,,2,1,3,99,1,,,,,3,,100,HaveTypeEffect(2043)=0&&HaveTypeEffect(2066)=0&&HaveTypeEffect(2278)=0&&HaveTypeEffect(2046)=0&&HaveTypeEffect(2047)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*60*1000,1000,,,,,,,,,,"AddEffect(2043,100)",,,,,,ic_it074,,,,,,,,,,,,,,,,,,,,,1,0,
3931,金刚丹,,,100,,5,,,,,,2,,,,,1,,,0,1,0,1,1,2007,1,,2,1,3,99,1,,,,,3,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,7,,,,,,,,,"AddEffect(2007,20,10)",,,,,,ic_it070,,,,,,,,,,,,,,,,,,,,,1,0,
3932,恶鬼魂魄,,,,,5,,,,,,,,,,,,,,0,0,0,1,,,1,,0,1,1,30,0,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it3420,,,,,,,,,,,,,,,,,,,,,,,
3933,可爱的兔尾,,,,,5,,,,,,,,,,,,,,0,0,0,1,,,1,,0,1,1,30,0,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it030,,,,,,,,,,,,,,,,,,,,,,,
3934,仙丹,,,,,5,,,,,,,,,,,,,,0,0,0,1,,,1,,0,1,1,20,0,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it012,,,,,,,,,,,,,,,,,,,,,,0,
3935,九天皓令,,,71,,5,,,,,,2,,,,,,,1,0,1,0,1,1,,1,,3,1,1,20,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,ic_it3011,,,,,,,,,,,,,,,,,,,,,,0,
3936,功德丸(小),,,99,,5,,,1,,,2,,,,,1,,1,0,1,,,1,,1,,2,1,1,99,1,,,,,3,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"GetPk!= 0",,,,,,,,,,,,,,,,"28800 ",1000,12,,,,,,,,,AddPk(-100),,,,,,ic_it080,,,,,,,,,,,,,,,,,,,,,,0,
3937,兔肉,,,,,5,,,,,,,,,,,,,,0,0,0,0,,,1,,0,1,1,5,0,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it026,,,,,,,,,,,,,,,,,,,,,,0,
3938,天使宝盒,,,98,,5,,,,,,1,,,,,1,,1,1,1,0,1,1,,1,,2,,,,,,,,,30,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it609,,,,,,,,,,,,,,,,,,,,,,,
