,"comment:
npc名字",npcId,AI类型,AI脚本,重生周期(秒),重生日程,派系ID,是否巡逻,巡逻路径,是否为闭合的环状巡逻路线,是否默认激活巡逻,是否主动攻击,是否首领,"随从id num;id num;",视野范围,控制范围,活动范围,胆量,UPDATA事件,特殊事件,关联npc响应,生命周期,备注
1612,熔岩精灵,5356,monster,,86400,,,0,,,0,1,0,,200,1000,0,1,,OnCreate;,,11400,
1613,流星巨人,5357,monster,,86400,,,0,,,0,1,0,,200,1000,0,1,,OnCreate;,,11400,
1614,陨石巨人,5358,monster,,86400,,,0,,,0,1,0,,200,1000,0,1,,OnCreate;,,11400,
1615,血祭者,5359,monster,,86400,,,0,,,0,1,0,,200,1000,0,1,,OnCreate;,,11400,
1616,孢泽矮人,5360,monster,,86400,,5354,0,,,0,1,0,,200,1000,0,1,,OnCreate;,,11400,
1617,封印门,5361,door,,86400,,0,0,,,,0,0,,0,0,0,1,,OnCreate;,,,
1618,封印门,5362,door,,86400,,0,0,,,,0,0,,0,0,0,1,,OnCreate;,,,
1619,巨猿,5363,monster,,86400,,5363,0,,,0,1,0,,700,700,0,1,1,OnCreate;OnEnterBattle;OnDead;,,11400,
1620,南疆药师,5364,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1621,南疆铁匠,5365,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1622,南疆仓库管理员,5366,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1623,封魔使者,5367,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1624,峨嵋修仙者,5368,common,,30,,5368,0,,,0,0,0,,60,800,100,1,,OnCreate;,,,
1625,佛门修仙者,5369,common,,30,,5368,1,"150 531;149 544;151 567;171 576;193 581;213 589;233 599;253 608;286 622;302 640;315 655;325 675;333 696;329 717;326 738;324 760;328 781;342 795;343 817;344 839;345 861;347 883;355 902;370 918;377 938;374 959;370 981;367 1003;367 1025;368 1048;367 1071;372 1112;383 1131;384 1152;384 1173;381 1192;368 1209;353 1224;",,1,0,1,"5368 1;5371 1",60,800,100,1,,OnCreate;,,,
1626,百花修仙者,5370,common,,30,,5370,1,"662 1179;661 1168;658 1148;646 1130;626 1122;609 1108;594 1093;573 1087;562 1103;544 1115;524 1125;502 1130;481 1131;459 1134;439 1142;420 1153;401 1164;394 1184;377 1198;377 1219;379 1240;386 1260;393 1280;390 1301;388 1302;",,1,0,1,"5372 1",60,800,100,1,,OnCreate;,,,
1627,青城修仙者,5371,common,,30,,5368,0,,,0,0,0,,60,800,100,1,,OnCreate;,,,
1628,仙禽修仙者,5372,common,,30,,5370,0,,,0,0,0,,60,800,100,1,,OnCreate;,,,
1629,绑定钻石商城,5373,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1630,猿猴首领,5374,monster,,86400,,0,0,,,0,1,0,,300,1000,0,1,,OnCreate;OnDead;OnEnterBattle;,,11400,
1631,猿猴喽罗,5375,monster,,15,,5363,0,,,0,1,0,,300,1000,0,1,,OnCreate;,,11400,
1632,巨猿护卫,5376,monster,,86400,,5363,0,,,0,1,0,,300,1000,0,1,,OnCreate;,,120,
1633,百元银英BOSS,5377,monster,,86400,,0,0,,,0,0,0,,200,1000,0,1,,OnCreate;,,,
1634,法宝精灵（韩国）,5378,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1635,般罗蔓陀花蕊,5379,monster,,86400,,,0,,,0,1,0,,350,350,0,1,,OnCreate;OnDead;,,11400,
1636,般罗蔓陀花瓣,5380,monster,,86400,,,0,,,0,1,0,,350,350,0,1,,OnCreate;OnDead;,,11400,
1637,般罗蔓陀花枝,5381,monster,,180,,,0,,,0,1,0,,350,350,0,1,,OnCreate;OnDead;,,11400,
1638,般罗蔓陀蛰刺,5382,monster,,86400,,,0,,,0,1,0,,120,350,350,1,,OnCreate;,,11400,
1639,般罗蔓陀花,5383,monster,,3,,,0,,,0,0,0,,100,100,0,1,,OnCreate;,,11400,
1640,巨猿护卫,5384,monster,,540,,5363,1,"423 -142;430 -154;429 -172;",,1,1,0,,300,1000,100,1,,,,120,
1641,巨猿护卫,5385,monster,,540,,5363,1,"423 -142;425 -154;422 -177;",,1,1,0,,300,1000,100,1,,,,120,
1642,巨猿护卫,5386,monster,,540,,5363,1,"416 -156;423 -164;421 -177;",,1,1,0,,300,1000,100,1,,,,120,
1643,巨猿护卫,5387,monster,,540,,5363,1,"423 -150;430 -163;432 -179;",,1,1,0,,300,1000,100,1,,,,120,
1644,巨猿护卫,5388,monster,,540,,5363,1,"451 -169;436 -171;429 -173;",,1,1,0,,300,1000,100,1,,,,120,
1645,巨猿护卫,5389,monster,,540,,5363,1,"450 -170;451 -182;447 -193;",,1,1,0,,300,1000,100,1,,,,120,
1646,巨猿护卫,5390,monster,,540,,5363,1,"454 -167;457 -182;453 -193;",,1,1,0,,300,1000,100,1,,,,120,
1647,巨猿护卫,5391,monster,,540,,5363,1,"460 -166;460 -180;466 -193;",,1,1,0,,300,1000,100,1,,,,120,
1648,巨猿护卫,5392,monster,,540,,5363,1,"464 -167;468 -183;462 -187;",,1,1,0,,300,1000,100,1,,,,120,
1649,巨猿护卫,5393,monster,,540,,5363,1,"459 -174;455 -186;452 -189;",,1,1,0,,300,1000,100,1,,,,120,
1650,巨猿护卫,5394,monster,,540,,5363,1,"493 -168;479 -177;476 -181;",,1,1,0,,300,1000,100,1,,,,120,
1651,巨猿护卫,5395,monster,,540,,5363,1,"491 -157;478 -163;478 -184;",,1,1,0,,300,1000,100,1,,,,120,
1652,巨猿护卫,5396,monster,,540,,5363,1,"463 -145;464 -163;458 -184;455 -187;",,1,1,0,,300,1000,100,1,,,,120,
1653,巨猿护卫,5397,monster,,540,,5363,1,"473 -152;479 -169;477 -192;",,1,1,0,,300,1000,100,1,,,,120,
1654,巨猿护卫,5398,monster,,540,,5363,1,"498 -188;496 -205;492 -227;488 -232;",,1,1,0,,300,1000,100,1,,,,120,
1655,巨猿护卫,5399,monster,,540,,5363,1,"417 -191;421 -205;421 -229;421 -232;",,1,1,0,,300,1000,100,1,,,,120,
1656,巨猿护卫,5400,monster,,540,,5363,1,"432 -184;444 -185;447 -191;",,1,1,0,,300,1000,100,1,,,,120,
1657,巨猿护卫,5401,monster,,540,,5363,1,"442 -179;458 -189;460 -192;",,1,1,0,,300,1000,100,1,,,,120,
1658,巨猿护卫,5402,monster,,540,,5363,1,"443 -193;459 -193;471 -192;",,1,1,0,,300,1000,100,1,,,,120,
1659,巨猿护卫,5403,monster,,540,,5363,1,"483 -188;465 -188;449 -187;",,1,1,0,,300,1000,100,1,,,,120,
1660,智者（大陆）,5404,common,,30,,5363,0,,,,0,0,,60,800,0,1,,,,,
1661,超级铁匠（大陆）,5405,common,,30,,5363,0,,,,0,0,,60,800,0,1,,,,,
1662,玄火天蛟,5406,monster,,3,,,0,,,0,1,0,,550,550,0,1,,OnCreate;,,11400,
1663,玄冰地蛟,5407,monster,,3,,,0,,,0,1,0,,550,550,0,1,,OnCreate;,,11400,
1664,般罗蔓陀花枝,5408,monster,,180,,,0,,,0,1,0,,350,350,0,1,,OnCreate;OnDead;,,11400,
1665,般罗蔓陀花枝,5409,monster,,180,,,0,,,0,1,0,,350,350,0,1,,OnCreate;OnDead;,,11400,
1666,般罗蔓陀花枝,5410,monster,,180,,,0,,,0,1,0,,350,350,0,1,,OnCreate;OnDead;,,11400,
1667,般罗蔓陀花瓣,5411,monster,,86400,,,0,,,0,1,0,,350,350,0,1,,OnCreate;OnDead;,,11400,
1668,般罗蔓陀花瓣,5412,monster,,86400,,,0,,,0,1,0,,350,350,0,1,,OnCreate;OnDead;,,11400,
1669,般罗蔓陀花瓣,5413,monster,,86400,,,0,,,0,1,0,,350,350,0,1,,OnCreate;OnDead;,,11400,
1670,般罗蔓陀花瓣,5414,monster,,86400,,,0,,,0,1,0,,350,350,0,1,,OnCreate;OnDead;,,11400,
1671,般罗蔓陀花瓣,5415,monster,,86400,,,0,,,0,1,0,,350,350,0,1,,OnCreate;OnDead;,,11400,
1672,封印门,5416,door,,86400,,0,0,,,,0,0,,0,0,0,1,,OnCreate;,,,
1673,封印门,5417,door,,86400,,0,0,,,,0,0,,0,0,0,1,,OnCreate;,,,
1674,南疆勇士之魂,5418,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1675,宠物商人（菲丽滨）,5419,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1676,精锐玄火雄狮,5420,monster,,3600,,0,,,,,1,0,,115,800,100,1,,,,,
1677,蛇尾,5421,monster,,86400,,,0,,,0,1,0,,1300,1300,0,1,,OnCreate;,,11400,
1678,药师(台湾天化),5422,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1679,南疆铁匠（大陆）,5423,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1680,南疆铁匠（韩国）,5424,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1681,南疆铁匠（欧美）,5425,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1682,南疆铁匠（菲律宾）,5426,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1683,南疆铁匠（台湾）,5427,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1684,南疆铁匠（越南）,5428,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1685,南疆铁匠（大马）,5429,common,,30,,0,0,,,,0,0,,60,800,0,1,,,,,
1686,南疆勇士之魂,5430,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1687,圣诞老人(通用),5431,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1688,圣诞孢子,5432,monster,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1689,任务委托,5433,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1690,小洋葱(自动拾取),5434,noncombatant_pet,,30,,,0,,,,0,0,,100,800,100,1,,,,,
1691,绑定金币管理员,5435,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1692,王者元神,5436,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1693,铁门,5437,common,,,,0,0,,,,0,0,,60,800,0,1,,,,,
1694,财神爷,4792,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1695,江洋大盗,5438,monster,,86400,,,0,,,0,1,0,,200,1000,0,1,,,,,
1696,六耳猕猴,5439,common,,30,,,0,,,,0,0,,60,800,20,1,,,,,
1697,曼陀仙子,5440,common,,30,,,0,,,,0,0,,60,800,20,1,,,,,
1698,衔烛之龙,5441,common,,30,,,0,,,,0,0,,60,800,20,1,,,,,
1699,南疆宝箱,5442,plant,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1700,大福神,5450,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1701,铁门,5451,common,,,,0,0,,,,0,0,,60,800,0,1,,,,,
1702,铁门,5452,common,,,,0,0,,,,0,0,,60,800,0,1,,,,,
1703,南疆勇士之魂,5453,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1704,成都捷运驿站,2077,common,,30,,0,0,,,,0,0,,100,800,0,1,,,,,
1705,雪山巨人,5454,monster,,300,,,0,,,0,1,0,,200,1000,0,1,,,,,
1706,宝石兑换商人,5455,common,,30,,0,0,,,,0,0,,100,800,0,1,,,,,
1707,2010年兽,5456,monster,,600,,0,0,,,,1,0,,150,1000,0,1,,,,,
1708,任务委托管理员,5457,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1709,巨形蜈蚣人,5458,monster,,20,,0,0,,,,1,0,,100,800,100,1,,"OnBeCaptured;OnArrivePoint 1399|1346;",,,
1710,越南新手助手npc,5459,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1711,百蛮山逍遥使者,2078,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1712,南疆宝箱,5461,plant,,30,,,0,,,,0,0,,60,800,0,1,,OnCreate;,,,
1713,小年兽（开包用）（大陆）,5462,monster,,3600,,0,,,,,0,0,,115,800,100,1,,,,,
1714,透明NPC（无法选中）,5463,common,,0,,,,,,,0,0,,200,80000,0,1,,OnCreate;,,,
1715,封印门,5464,door,,86400,,0,0,,,,0,0,,0,0,0,1,,OnCreate;,,,
1716,月兔,6047,noncombatant_pet,,30,,0,0,,,,0,0,,100,800,100,1,,,,,
1717,南疆勇士之魂,6054,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1718,月兔,6055,common,,30,,0,0,,,,0,0,,100,800,100,1,,,,,
1719,"地狱焱魔 ",5465,monster,,86400,,0,0,,,0,1,0,,200,1000,0,1,,,,,
1767,南疆宝箱(特),6056,plant,,30,,,0,,,,0,0,,60,800,0,1,,OnCreate;,,,
1768,南疆勇士之魂,5478,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1769,南疆勇士之魂,5479,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1770,南疆勇士之魂,5480,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1771,南疆勇士之魂,5481,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1772,南疆勇士之魂,5482,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1773,南疆勇士之魂,6042,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1774,南疆勇士之魂,6034,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1775,南疆勇士之魂,2079,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1776,南疆勇士之魂,5467,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1777,南疆勇士之魂,5476,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1778,南疆勇士之魂,5477,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1779,南疆勇士之魂,6045,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1780,南疆勇士之魂,6058,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1781,南疆勇士之魂,6059,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
1782,南疆勇士之魂,6035,common,,30,,,0,,,,0,0,,60,800,0,1,,,,,
